Person ID,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
7406532,E12000002,H,3,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7406515,E12000002,H,2,1,1,6,2,2,1,3,1,9,1,1,4,1,1
7406454,E12000002,H,3,1,2,4,4,2,1,1,1,2,7,7,8,-9,4
7406455,E12000002,H,3,1,1,4,3,2,1,1,1,2,1,5,11,3,3
7406365,E12000002,H,2,1,1,4,2,2,1,3,1,2,7,8,2,-9,4
7406380,E12000002,H,5,1,1,4,1,2,1,1,1,8,7,4,7,-9,4
7406328,E12000002,H,2,1,2,4,2,2,1,2,1,2,1,6,11,4,4
7406347,E12000002,H,2,1,2,5,2,2,1,1,1,2,7,8,4,-9,4
7406387,E12000002,H,1,1,2,8,5,2,1,4,1,2,5,9,12,-9,3
7406348,E12000002,H,2,1,2,5,2,2,1,2,1,2,1,6,10,2,3
7406725,E12000002,H,2,1,1,5,2,2,1,3,1,2,1,5,6,3,3
7406765,E12000002,H,3,1,1,4,1,2,1,2,1,2,1,5,6,3,3
7406385,E12000002,H,1,1,2,7,4,2,1,2,1,2,5,8,2,-9,4
7406359,E12000002,H,5,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7406701,E12000002,H,1,1,1,6,4,2,1,3,1,9,2,5,8,2,3
7406351,E12000002,H,3,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7406363,E12000002,H,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7406278,E12000002,H,3,1,1,4,1,2,1,3,1,1,9,7,4,-9,3
7406264,E12000002,H,1,1,1,6,4,2,1,3,1,2,5,5,3,-9,3
7406345,E12000002,H,2,1,2,3,2,2,1,2,1,1,7,2,6,-9,2
7407290,E12000002,H,5,1,2,7,5,2,1,3,1,9,5,6,11,-9,4
7406460,E12000002,H,2,1,2,4,2,2,1,3,1,2,7,-9,-9,-9,4
7406338,E12000002,H,1,1,1,8,4,2,1,3,1,2,5,5,3,-9,3
7406483,E12000002,H,2,1,2,2,1,1,1,1,1,2,4,7,4,2,2
7406456,E12000002,H,1,1,2,2,1,2,1,1,1,1,3,7,12,-9,4
7406392,E12000002,H,1,1,2,5,4,2,1,2,1,2,1,2,11,4,2
7406494,E12000002,H,1,1,1,1,1,2,1,3,1,9,-9,-9,-9,-9,-9
7406794,E12000002,H,1,1,1,8,1,2,1,1,1,2,5,8,6,-9,3
7406753,E12000002,H,2,1,2,6,2,2,1,2,1,2,1,4,9,1,2
7406777,E12000002,H,1,1,2,7,5,2,1,4,1,2,8,4,11,-9,2
7406463,E12000002,H,2,1,2,5,2,2,1,4,1,1,2,6,11,1,4
7406341,E12000002,H,5,1,2,5,4,2,1,1,1,2,1,4,9,3,2
7407339,E12000002,H,3,1,1,6,4,2,1,1,1,1,1,3,9,3,2
7406499,E12000002,H,1,1,1,2,1,2,1,2,1,1,3,9,12,-9,4
7406475,E12000002,H,2,1,1,7,2,2,1,3,1,2,5,8,6,-9,3
7406388,E12000002,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7406333,E12000002,H,1,1,2,2,1,1,1,1,1,9,4,9,4,2,2
7406462,E12000002,H,1,1,2,8,5,2,1,5,1,2,5,5,5,-9,4
7406332,E12000002,H,3,1,2,4,1,2,1,2,1,1,1,9,5,2,4
7406330,E12000002,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7406279,E12000002,H,5,1,2,8,5,2,1,4,1,2,5,9,5,-9,4
7406272,E12000002,H,1,1,2,4,4,2,1,3,1,2,1,8,6,4,3
7406378,E12000002,H,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7406498,E12000002,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7407329,E12000002,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7406355,E12000002,H,5,1,2,2,1,2,1,1,1,2,3,9,5,-9,4
7406500,E12000002,H,2,1,1,7,2,2,1,2,1,2,5,2,11,-9,2
7406486,E12000002,H,3,1,2,3,1,2,1,1,1,1,1,4,9,3,2
7406468,E12000002,H,2,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7406467,E12000002,H,1,1,2,2,1,1,1,2,1,1,4,-9,-9,-9,2
7407324,E12000002,H,2,1,1,4,2,2,1,2,1,2,3,8,5,-9,2
7408712,E12000003,H,3,1,2,3,1,2,1,2,1,1,1,4,8,3,2
7408678,E12000003,H,2,1,2,2,1,1,1,4,2,1,6,-9,-9,-9,2
7408679,E12000003,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7408757,E12000003,H,3,1,2,7,3,2,1,1,1,2,5,8,2,-9,1
7408781,E12000003,H,1,1,1,3,1,2,1,2,1,1,2,6,11,3,3
7408722,E12000003,H,3,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7408710,E12000003,H,1,1,2,6,3,2,1,3,1,1,1,2,10,2,1
7408683,E12000003,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7409028,E12000003,H,2,1,1,4,2,2,2,1,2,6,2,5,2,4,3
7408725,E12000003,H,2,1,2,5,2,2,2,3,1,1,2,2,10,2,1
7408689,E12000003,H,1,1,1,4,1,2,1,2,1,2,1,2,3,3,1
7408680,E12000003,H,2,1,1,6,2,2,1,2,1,1,5,2,5,-9,1
7408681,E12000003,H,3,1,1,5,4,2,1,2,1,1,1,5,2,3,3
7408687,E12000003,H,3,1,2,3,1,2,1,2,1,1,7,7,2,-9,4
7408688,E12000003,H,3,1,1,4,1,2,1,1,1,9,1,3,6,3,2
7408786,E12000003,H,1,1,2,7,4,2,1,3,1,1,5,2,11,-9,2
7408740,E12000003,H,1,1,2,8,5,2,1,3,2,2,5,9,9,-9,4
7408770,E12000003,H,2,1,2,5,2,2,2,2,3,2,1,2,11,3,2
7409003,E12000003,H,1,1,2,6,4,2,1,3,1,1,5,9,8,-9,4
7408677,E12000003,H,5,1,2,6,5,2,1,3,1,2,5,5,2,-9,4
7408910,E12000003,H,2,1,1,7,2,2,1,2,1,2,5,8,6,-9,3
7408976,E12000003,H,1,1,1,3,1,2,2,1,1,1,1,9,2,3,4
7408840,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7408974,E12000003,H,1,1,1,4,1,2,1,3,1,1,1,5,4,3,3
7408968,E12000003,H,1,1,1,4,1,2,1,1,1,1,9,9,2,-9,4
7408973,E12000003,H,1,1,1,5,4,2,2,2,4,2,1,9,6,3,4
7408829,E12000003,H,2,1,2,6,2,2,1,3,1,2,5,6,11,-9,4
7408750,E12000003,H,2,1,1,8,2,2,1,3,1,2,5,5,2,-9,3
7408980,E12000003,H,1,1,1,5,1,2,1,3,1,1,3,9,3,-9,4
7408747,E12000003,H,3,1,1,4,1,2,1,1,1,1,1,8,2,3,4
7408795,E12000003,H,1,1,1,6,4,2,1,4,1,2,9,-9,-9,-9,4
7408838,E12000003,H,2,1,1,4,2,2,1,1,1,2,1,5,3,4,3
7408745,E12000003,H,3,1,2,2,1,2,2,2,1,2,1,9,4,3,4
7408754,E12000003,H,3,1,1,2,1,1,1,1,1,2,4,9,5,-9,2
7408736,E12000003,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7408733,E12000003,H,4,1,1,5,3,2,1,1,1,2,9,-9,-9,-9,4
7408864,E12000003,H,2,1,2,5,2,2,1,2,1,2,1,2,2,3,1
7408755,E12000003,H,3,1,2,2,1,1,1,1,1,1,6,-9,-9,-9,2
7408972,E12000003,H,2,1,1,1,1,2,1,2,3,6,-9,-9,-9,-9,-9
7408784,E12000003,H,3,1,1,3,1,2,2,1,1,2,1,1,2,3,2
7408771,E12000003,H,2,1,1,4,2,2,1,1,1,2,1,1,4,3,2
7408739,E12000003,H,5,1,2,4,1,2,1,1,1,1,1,8,4,3,4
7408831,E12000003,H,1,1,1,4,1,2,1,2,1,9,1,8,4,3,4
7408769,E12000003,H,5,1,1,2,1,2,1,1,1,9,3,-9,-9,-9,4
7408760,E12000003,H,2,1,1,5,2,2,2,2,1,2,1,9,3,2,4
7408761,E12000003,H,2,1,1,1,1,1,1,1,3,6,-9,-9,-9,-9,-9
7408868,E12000003,H,5,1,2,4,4,2,1,1,1,1,1,2,11,3,2
7408865,E12000003,H,2,1,2,4,2,2,1,1,1,2,1,5,2,2,3
7408849,E12000003,H,2,1,2,6,2,2,1,2,1,1,5,1,11,-9,1
7408842,E12000003,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7408988,E12000003,H,2,1,2,1,1,2,1,1,4,2,-9,-9,-9,-9,-9
7408975,E12000003,H,1,1,1,3,1,2,2,2,1,1,3,9,4,-9,3
7408982,E12000003,H,2,1,1,1,1,1,2,2,1,2,-9,-9,-9,-9,-9
7409417,E12000003,H,2,1,1,2,1,2,1,1,1,9,1,9,3,4,4
7409000,E12000003,H,2,1,2,8,2,2,1,3,1,2,5,8,8,-9,4
7408766,E12000003,H,2,1,1,3,1,2,1,2,1,2,1,5,3,3,3
7408841,E12000003,H,2,1,1,8,2,2,1,1,1,2,5,8,6,-9,2
7408744,E12000003,H,1,1,2,5,1,2,1,2,1,2,3,6,11,-9,4
7408929,E12000003,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7408950,E12000003,H,5,1,2,4,1,2,1,2,1,1,7,9,5,-9,4
7408994,E12000003,H,2,1,2,8,2,2,1,2,1,2,5,4,11,-9,4
7408936,E12000003,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7408935,E12000003,H,3,1,2,3,1,2,1,1,1,1,1,6,11,3,4
7408819,E12000003,H,3,1,2,3,1,2,1,2,1,2,7,9,5,-9,3
7408802,E12000003,H,4,1,1,2,1,2,1,2,1,1,3,9,4,-9,4
7408735,E12000003,H,3,1,1,2,1,2,1,1,1,1,1,9,4,2,4
7408749,E12000003,H,1,1,1,5,4,2,1,5,1,1,8,8,8,-9,3
7409785,E12000003,H,2,1,1,5,2,2,1,1,1,2,1,8,6,3,3
7409917,E12000003,H,3,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7409826,E12000003,H,-9,3,1,3,1,1,2,1,3,1,6,-9,-9,-9,-9
7409927,E12000003,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7408816,E12000003,H,5,1,1,2,1,2,1,1,2,9,3,4,2,-9,2
7408765,E12000003,H,2,1,1,2,1,1,1,1,1,1,4,9,4,-9,2
7408371,E12000003,H,2,1,2,5,2,2,1,2,1,2,1,9,9,2,4
7408611,E12000003,H,2,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7408628,E12000003,H,5,1,2,2,1,2,1,1,1,1,1,6,11,2,4
7409481,E12000003,H,6,1,2,5,1,2,1,2,1,9,1,9,6,3,4
7409264,E12000003,H,2,1,1,8,2,2,1,3,1,2,5,5,6,-9,3
7409252,E12000003,H,2,1,1,6,2,2,1,2,1,2,2,2,2,3,1
7409291,E12000003,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7409471,E12000003,H,2,1,2,2,1,2,1,2,1,1,1,6,10,3,2
7409899,E12000003,H,1,1,2,2,1,1,2,1,4,2,6,2,8,-9,2
7409628,E12000003,H,5,1,2,3,1,2,1,1,1,2,7,9,11,-9,4
7409791,E12000003,H,3,1,1,2,1,2,1,2,1,1,3,-9,-9,-9,4
7408387,E12000003,H,3,1,2,6,1,2,1,1,1,2,5,9,8,-9,4
7407450,E12000003,H,5,1,2,1,1,1,1,4,1,9,-9,-9,-9,-9,-9
7408009,E12000003,H,2,1,1,2,1,1,1,1,1,1,6,-9,-9,-9,2
7408048,E12000003,H,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7408432,E12000003,H,2,1,1,3,2,2,1,2,1,2,1,5,3,3,3
7408777,E12000003,H,2,1,2,3,2,2,1,1,1,3,1,2,11,3,2
7408782,E12000003,H,2,1,1,6,2,2,1,3,1,1,1,3,4,1,2
7408708,E12000003,H,2,1,2,1,1,2,1,2,3,1,-9,-9,-9,-9,-9
7409357,E12000003,H,5,1,1,1,1,1,1,1,1,9,-9,-9,-9,-9,-9
7409616,E12000003,H,5,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7409501,E12000003,H,2,1,2,6,2,2,1,3,1,2,5,9,8,-9,4
7409737,E12000003,H,2,1,1,5,2,2,1,1,1,2,1,8,2,3,4
7409804,E12000003,H,1,1,2,8,4,2,1,3,1,2,5,9,10,-9,4
7409822,E12000003,H,2,1,1,5,2,2,1,2,1,2,1,1,4,3,1
7409924,E12000003,H,5,1,2,3,1,2,1,1,1,1,1,6,12,1,3
7409946,E12000003,H,-9,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7408998,E12000003,H,1,1,1,5,4,2,1,2,1,1,1,5,8,3,3
7408198,E12000003,H,2,1,1,8,2,2,1,2,1,2,5,5,4,-9,4
7407995,E12000003,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7407880,E12000003,H,3,1,1,3,1,2,1,2,1,1,1,3,3,3,2
7408618,E12000003,H,5,1,2,3,1,2,1,1,1,1,1,7,4,2,4
7408958,E12000003,H,2,1,2,2,1,1,2,2,3,6,6,-9,-9,-9,2
7408793,E12000003,H,1,1,2,7,4,2,1,3,1,2,5,-9,-9,-9,4
7409027,E12000003,H,5,1,1,2,1,2,1,1,1,1,3,-9,-9,-9,2
7408723,E12000003,H,2,1,1,6,2,2,1,3,1,1,1,8,2,3,4
7409170,E12000003,H,6,1,2,3,1,2,1,2,1,2,1,9,2,3,4
7409929,E12000003,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7410017,E12000003,H,1,1,1,5,1,2,1,2,1,2,1,9,6,4,4
7409714,E12000003,H,1,1,2,5,4,2,1,5,1,2,8,9,5,-9,4
7408342,E12000003,H,3,1,1,6,1,2,1,4,1,1,1,2,12,1,1
7407546,E12000003,H,2,1,2,4,2,2,1,3,1,2,8,9,8,-9,4
7407813,E12000003,H,1,1,2,7,4,2,1,3,1,2,1,2,10,3,1
7408147,E12000003,H,2,1,2,4,2,2,1,1,1,2,1,6,10,1,3
7408233,E12000003,H,2,1,2,8,2,2,1,3,1,2,5,-9,-9,-9,3
7408296,E12000003,H,2,1,1,1,1,1,2,2,3,6,-9,-9,-9,-9,-9
7409079,E12000003,H,2,1,2,2,1,2,1,2,1,1,1,9,5,3,4
7409077,E12000003,H,5,1,2,8,5,2,1,3,1,2,5,9,12,-9,4
7409172,E12000003,H,1,1,2,6,4,2,1,3,1,9,1,7,4,2,4
7409250,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7409240,E12000003,H,2,1,1,5,2,2,1,2,1,2,1,1,4,4,1
7409452,E12000003,H,3,1,2,2,1,2,1,1,1,2,7,4,3,-9,3
7409905,E12000003,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7409615,E12000003,H,2,1,2,6,2,2,1,2,1,1,5,9,2,-9,4
7409562,E12000003,H,4,1,2,2,1,1,1,2,2,1,4,6,11,2,2
7408909,E12000003,H,1,1,1,2,1,1,1,2,1,1,6,6,10,-9,2
7408306,E12000003,H,2,1,1,5,2,2,1,1,1,2,2,3,8,3,2
7408351,E12000003,H,5,1,2,3,1,2,1,1,1,1,2,3,12,3,2
7408419,E12000003,H,2,1,2,8,2,2,1,2,1,2,5,6,10,-9,4
7407462,E12000003,H,1,1,1,2,1,1,2,1,1,9,6,-9,-9,-9,2
7407552,E12000003,H,5,1,2,4,3,2,1,2,1,2,1,6,11,3,4
7410888,E12000003,H,1,1,2,6,4,2,1,2,1,2,1,1,11,3,2
7410785,E12000003,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7410575,E12000003,H,2,1,2,5,2,2,1,1,1,2,1,6,10,2,4
7410721,E12000003,H,2,1,2,5,2,2,1,2,1,2,3,1,4,-9,2
7410704,E12000003,H,1,1,2,7,5,2,1,3,1,2,5,3,4,-9,1
7410778,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7410843,E12000003,H,2,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7410606,E12000003,H,2,1,2,5,2,2,1,2,1,2,2,4,4,2,2
7410723,E12000003,H,5,1,2,2,1,2,1,1,1,2,1,9,5,3,4
7410683,E12000003,H,2,1,1,8,2,2,1,2,1,2,5,1,4,-9,2
7410561,E12000003,H,3,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7410787,E12000003,H,2,1,1,3,2,2,1,2,1,1,1,7,4,3,4
7410813,E12000003,H,2,1,1,6,2,2,1,2,1,1,2,2,10,1,1
7410626,E12000003,H,2,1,1,6,2,2,1,1,1,2,5,2,10,-9,1
7410718,E12000003,H,2,1,2,6,2,2,1,1,1,2,1,4,11,3,2
7410694,E12000003,H,2,1,2,4,2,2,1,1,1,2,1,3,7,2,2
7410675,E12000003,H,2,1,1,6,2,2,1,1,1,1,3,1,2,-9,2
7410764,E12000003,H,2,1,2,5,2,2,1,3,1,2,1,6,11,2,3
7410616,E12000003,H,2,1,1,5,2,2,1,2,1,1,1,2,6,3,1
7410669,E12000003,H,2,1,2,6,2,2,1,2,1,2,1,2,12,2,1
7410782,E12000003,H,3,1,1,4,1,2,1,1,1,2,1,8,3,4,3
7410688,E12000003,H,2,1,1,6,2,2,1,2,1,2,1,2,3,3,2
7410650,E12000003,H,1,1,2,7,4,2,1,2,1,1,5,4,6,-9,2
7410615,E12000003,H,3,1,2,5,4,2,1,1,1,2,2,6,12,3,3
7410604,E12000003,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7410652,E12000003,H,5,1,2,3,4,2,1,3,1,1,3,4,11,-9,2
7410653,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7410830,E12000003,H,2,1,1,5,2,2,1,3,1,2,1,4,8,3,2
7410657,E12000003,H,2,1,2,3,2,2,1,1,1,1,1,2,9,2,1
7410680,E12000003,H,1,1,2,8,1,2,1,2,1,2,5,3,4,-9,2
7410651,E12000003,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7410763,E12000003,H,1,1,1,5,3,2,1,1,1,1,2,9,6,4,3
7410812,E12000003,H,2,1,2,3,1,2,1,3,1,2,1,6,8,3,2
7410687,E12000003,H,2,1,2,5,2,2,1,2,1,2,2,6,12,1,3
7410664,E12000003,H,2,1,2,2,1,2,1,1,1,2,1,6,12,2,3
7410809,E12000003,H,3,1,2,4,4,2,1,2,1,1,3,4,11,-9,2
7410551,E12000003,H,2,1,2,4,2,2,1,1,1,2,1,2,6,4,1
7410803,E12000003,H,3,1,2,5,4,2,1,1,1,1,1,1,7,3,2
7410700,E12000003,H,2,1,1,6,2,2,1,3,1,1,3,1,3,-9,2
7410625,E12000003,H,2,1,2,5,2,2,1,1,1,2,1,1,12,3,2
7410714,E12000003,H,3,1,1,1,1,1,1,2,1,9,-9,-9,-9,-9,-9
7411181,E12000003,H,2,1,2,2,1,1,1,1,1,2,6,-9,-9,-9,2
7411051,E12000003,H,2,1,1,4,2,2,1,1,1,2,2,2,12,3,1
7411048,E12000003,H,1,1,2,8,5,2,1,2,1,2,5,4,2,-9,2
7410713,E12000003,H,2,1,1,4,2,2,1,1,1,1,1,1,4,3,1
7410662,E12000003,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7410829,E12000003,H,2,1,2,6,2,2,1,2,1,1,5,7,4,-9,4
7410588,E12000003,H,1,1,2,7,5,2,1,2,1,2,5,6,11,-9,4
7410636,E12000003,H,1,1,2,8,5,2,1,3,1,2,5,4,2,-9,2
7410810,E12000003,H,2,1,1,6,2,2,1,2,1,1,2,2,8,1,1
7410635,E12000003,H,2,1,2,6,2,2,1,2,1,2,1,1,4,3,1
7410549,E12000003,H,3,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7410703,E12000003,H,2,1,1,7,2,2,1,3,2,2,5,3,9,-9,1
7410660,E12000003,H,2,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7410682,E12000003,H,3,1,2,6,1,2,1,3,1,2,5,2,11,-9,2
7410644,E12000003,H,3,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7410715,E12000003,H,2,1,2,5,2,2,1,2,1,2,1,1,11,3,1
7410811,E12000003,H,2,1,1,3,2,2,1,1,1,2,1,4,8,3,2
7410828,E12000003,H,2,1,1,6,2,2,1,2,1,2,2,6,11,4,4
7410684,E12000003,H,2,1,1,3,2,2,1,1,1,9,1,4,8,3,2
7411197,E12000003,H,1,1,1,4,1,2,1,1,1,2,8,-9,-9,-9,4
7410817,E12000003,H,2,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7411205,E12000003,H,1,1,1,3,1,2,1,3,1,1,2,5,1,4,3
7411173,E12000003,H,5,1,2,2,1,2,1,1,1,2,1,9,8,2,4
7410594,E12000003,H,3,1,1,7,1,2,1,4,1,2,9,9,6,-9,4
7411200,E12000003,H,2,1,1,7,2,2,1,2,1,2,1,2,10,2,1
7411193,E12000003,H,2,1,1,5,2,2,1,1,1,2,1,8,6,3,4
7406198,E12000002,H,2,1,2,6,2,2,1,1,1,2,5,2,10,-9,1
7406471,E12000002,H,2,1,1,1,1,2,1,1,3,6,-9,-9,-9,-9,-9
7407152,E12000002,H,3,1,1,3,1,2,1,1,1,1,1,5,5,3,3
7406568,E12000002,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7406561,E12000002,H,2,1,2,6,2,2,1,1,1,2,1,6,10,3,2
7406651,E12000002,H,2,1,2,6,2,2,1,2,1,2,1,4,9,3,2
7407280,E12000002,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7406644,E12000002,H,1,1,1,5,5,2,1,4,1,3,8,5,2,-9,3
7407266,E12000002,H,1,1,2,7,5,2,1,5,1,2,5,7,4,-9,4
7407355,E12000002,H,2,1,2,6,2,2,1,3,1,2,5,1,8,-9,2
7406699,E12000002,H,5,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7406377,E12000002,H,3,1,1,3,1,2,1,2,1,2,3,7,4,-9,4
7406350,E12000002,H,2,1,2,5,2,2,1,2,1,2,1,2,11,3,1
7406168,E12000002,H,2,1,2,5,2,2,1,1,1,2,1,9,4,3,4
7406098,E12000002,H,6,1,1,5,4,2,1,4,1,2,8,-9,-9,-9,4
7407012,E12000002,H,2,1,1,7,2,2,1,2,1,2,5,5,4,-9,3
7406899,E12000002,H,1,1,1,5,4,2,1,2,1,1,2,8,6,3,4
7406346,E12000002,H,2,1,2,7,2,2,1,2,1,2,5,8,2,-9,3
7406827,E12000002,H,2,1,2,5,2,2,1,2,1,9,1,9,4,3,4
7406761,E12000002,H,3,1,1,2,1,2,1,2,1,2,1,7,4,2,4
7406967,E12000002,H,5,1,2,4,3,2,2,2,4,2,1,9,2,2,4
7406916,E12000002,H,1,1,2,6,4,2,1,3,1,2,8,8,2,-9,4
7406182,E12000002,H,2,1,1,5,2,2,1,1,1,1,1,2,2,3,1
7406420,E12000002,H,2,1,1,4,2,2,1,1,1,2,2,5,2,4,3
7407265,E12000002,H,1,1,1,3,1,2,1,3,1,1,1,2,4,3,1
7407343,E12000002,H,5,1,2,3,1,2,1,2,1,1,1,4,2,3,2
7407312,E12000002,H,2,1,1,2,1,1,1,1,1,2,6,6,12,-9,2
7406071,E12000002,H,3,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7407179,E12000002,H,5,1,2,6,4,2,1,2,1,2,1,3,10,2,2
7407190,E12000002,H,2,1,1,2,1,2,1,1,1,2,3,9,4,-9,1
7405988,E12000002,H,2,1,1,6,2,2,1,3,1,2,5,9,8,-9,4
7405981,E12000002,H,2,1,2,6,2,2,1,2,1,2,1,4,9,3,2
7406057,E12000002,H,3,1,2,4,4,2,1,2,1,2,1,6,10,3,3
7406873,E12000002,H,1,1,1,5,1,2,1,2,1,2,1,8,2,3,3
7406735,E12000002,H,2,1,2,6,2,2,1,4,1,2,5,9,10,-9,3
7407340,E12000002,H,6,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7406489,E12000002,H,2,1,1,6,2,2,1,1,1,2,1,7,4,2,4
7407293,E12000002,H,6,1,1,5,1,2,1,4,1,2,8,1,5,-9,2
7407180,E12000002,H,2,1,2,5,2,2,1,1,1,2,7,7,4,-9,2
7406544,E12000002,H,2,1,2,5,2,2,1,1,1,2,1,4,7,3,2
7406581,E12000002,H,5,1,2,5,4,2,1,1,1,2,1,1,11,3,2
7406958,E12000002,H,2,1,2,6,2,2,2,1,1,2,5,9,12,-9,4
7406867,E12000002,H,5,1,2,3,1,2,1,1,1,2,1,7,8,3,2
7406972,E12000002,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7406647,E12000002,H,1,1,2,7,4,2,2,2,1,2,8,9,2,-9,4
7406405,E12000002,H,1,1,2,6,3,2,1,1,1,2,2,7,4,1,4
7406622,E12000002,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7406819,E12000002,H,2,1,2,8,2,2,1,5,1,2,5,-9,-9,-9,3
7406512,E12000002,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7406813,E12000002,H,1,1,2,6,5,2,1,3,1,2,7,4,9,-9,2
7406409,E12000002,H,5,1,2,4,4,2,1,2,1,2,1,2,11,3,2
7406247,E12000002,H,1,1,1,5,3,2,1,2,1,2,1,8,3,3,3
7406368,E12000002,H,1,1,2,4,1,2,1,4,1,2,8,1,5,-9,2
7406531,E12000002,H,1,1,2,6,3,2,1,1,1,1,1,3,10,3,2
7406173,E12000002,H,2,1,2,5,2,2,1,2,1,1,3,1,4,-9,4
7407119,E12000002,H,5,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7406582,E12000002,H,1,1,2,7,5,2,1,2,1,2,5,9,10,-9,4
7407189,E12000002,H,2,1,1,7,2,2,1,2,1,2,5,3,10,-9,4
7406998,E12000002,H,6,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7406542,E12000002,H,1,1,2,7,4,2,1,5,1,2,5,4,9,-9,2
7406431,E12000002,H,3,1,2,5,4,2,1,2,1,2,1,6,5,2,4
7406089,E12000002,H,4,1,1,5,4,2,1,1,1,1,1,6,11,3,4
7406400,E12000002,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7407277,E12000002,H,5,1,2,5,4,2,1,1,1,2,1,6,11,3,3
7407278,E12000002,H,1,1,2,6,4,2,1,1,1,2,3,3,4,-9,3
7406928,E12000002,H,2,1,1,1,1,2,1,1,2,1,-9,-9,-9,-9,-9
7407360,E12000002,H,1,1,1,7,4,2,1,3,1,9,5,9,2,-9,4
7408847,E12000003,H,2,1,1,4,2,2,1,1,1,1,1,1,6,3,1
7408914,E12000003,H,2,1,1,6,2,2,1,4,1,2,8,5,4,-9,4
7409126,E12000003,H,1,1,1,2,1,2,1,2,1,2,1,3,6,3,2
7408916,E12000003,H,2,1,1,8,2,2,1,4,1,2,5,7,7,-9,4
7408867,E12000003,H,2,1,2,2,1,2,1,1,1,2,1,3,10,2,2
7408993,E12000003,H,3,1,2,2,1,1,1,1,1,2,6,7,4,-9,2
7408955,E12000003,H,3,1,2,2,1,1,1,1,1,1,6,-9,-9,-9,2
